Wavelength_1,Abs_1,Wavelength_2,Abs_2,Wavelength_3,Abs_3,Wavelength_4,Abs_4
268,0.091476217,268,-0.106177256,268,0.230440944,268,0.089546584
267,-0.139356583,267,-0.274737537,267,-0.088645995,267,0.155285984
266,0.076261528,266,0.058167979,266,0.214837983,266,-0.278685123
265,-0.137456089,265,-0.18320556,265,0.431977868,265,0.014078491
264,-0.180520847,264,0.259175688,264,-0.176134676,264,0.227816001
263,-0.001206266,263,-0.148650631,263,0.050166849,263,0.161332533
262,-0.009680345,262,0.295597106,262,0.311537862,262,-0.256996453
261,0.172491893,261,0.090279579,261,-0.033609968,261,0.166121826
260,-0.10867095,260,0.192931473,260,-0.084096782,260,0.122253709
259,0.261872858,259,-0.013035208,259,0.232503697,259,-0.158346549
258,-0.152404919,258,0.015552859,258,-0.078104928,258,0.125434205
257,-0.264134616,257,-0.247483552,257,-0.310472012,257,0.265162706
256,-0.022759663,256,0.418414474,256,0.227295145,256,0.080689132
255,-0.183708817,255,-0.238306865,255,0.170850486,255,0.305469871
254,-0.020558288,254,-0.077157885,254,0.258877397,254,0.349156112
253,-0.074849591,253,0.17022574,253,-0.283461243,253,-0.17653589
252,0.3651357,252,0.239107937,252,0.028301917,252,0.016147519
251,0.124538139,251,-0.178831369,251,-0.179469839,251,-0.119855329
250,0.162640289,250,0.308305889,250,0.126390532,250,-0.027077464
249,-0.267633557,249,0.151660115,249,0.233277127,249,-0.053614385
248,0.292990208,248,0.094895065,248,0.491177738,248,-0.029324185
247,0.437378138,247,0.124892525,247,0.551925302,247,-0.063764706
246,0.069757238,246,0.216973186,246,-0.139789566,246,-0.410192251
245,0.183837012,245,-0.346956015,245,0.183501631,245,-0.187067807
244,-0.176701635,244,0.111111216,244,0.044415407,244,-0.123564638
243,-0.019695384,243,0.208114088,243,-0.118380785,243,-0.070695184
242,0.214943528,242,0.09563899,242,0.352562398,242,-0.049121819
241,0.353806704,241,-0.083089367,241,-0.085741065,241,-0.106465668
240,-0.181334823,240,-0.062220719,240,-0.085458837,240,0.017489882
239,0.314974606,239,0.411868483,239,0.131872624,239,0.372546941
238,0.209911287,238,-0.062571891,238,0.158722147,238,0.080190271
237,-0.127761155,237,0.239549622,237,0.574594677,237,-0.152547702
236,0.102838703,236,0.016702883,236,0.179877728,236,0.552619398
235,0.151679754,235,-0.309507042,235,0.074692518,235,0.072049052
234,-0.045722749,234,0.309395284,234,0.151532844,234,0.179272473
233,0.158819333,233,0.03907939,233,-0.089149266,233,-0.083956078
232,0.350265443,232,-0.02559479,232,-0.089005925,232,0.137943193
231,-0.035888586,231,0.124869578,231,0.181105137,231,0.052890774
230,-0.785350859,230,0.118774816,230,-0.017989354,230,0.028752975
229,-0.044426173,229,0.406815201,229,-0.123148114,229,0.097041011
228,0.171916023,228,0.040362176,228,0.157221317,228,0.048396003
227,-0.146705315,227,-0.082060739,227,0.047669616,227,-0.035958458
226,0.192626953,226,0.174248025,226,0.133632988,226,0.254525691
225,-0.178823009,225,0.818648577,225,-0.076070517,225,0.599376857
224,0.101522736,224,-0.031133018,224,0.091943361,224,0.287452161
223,-0.103303559,223,0.116102621,223,-0.026050085,223,0.232592315
222,0.382979691,222,0.05102979,222,-0.051731247,222,0.161228016
221,0.01533098,221,0.045031663,221,0.10562627,221,0.069564752
220,0.086574741,220,0.072606988,220,0.195284694,220,0.124820612
219,-0.052306768,219,0.07665813,219,0.241470248,219,0.064177118
218,-0.014142616,218,-0.033212222,218,0.074991018,218,0.262031764
217,0.08144179,217,-0.015475983,217,0.289494902,217,0.020353982
216,0.039883979,216,0.128962949,216,-0.117420517,216,-0.197794005
215,0.235088348,215,0.138017789,215,0.096077695,215,0.256257922
214,0.025400713,214,0.063290797,214,1.252016187,214,0.304073691
213,0.015927779,213,-0.063430339,213,0.233221769,213,-0.02512338
212,0.138676077,212,0.092026509,212,0.108741604,212,0.370223463
211,0.065705635,211,-0.143177822,211,0.131978899,211,0.035022702
210,0.241266772,210,0.849764705,210,0.434793323,210,0.075782456
209,0.069952242,209,0.158254087,209,0.104924843,209,0.149704918
208,0.424264789,208,0.071749575,208,0.178951189,208,-0.132876188
207,0.033994596,207,0.112872288,207,0.278302759,207,0.255289435
206,0.131894976,206,0.048482969,206,0.160773814,206,0.248235479
205,0.337877393,205,0.102387905,205,0.141753703,205,0.051079545
204,-0.204935342,204,0.064078644,204,0.014312653,204,0.238751635
203,0.018230014,203,-0.152814522,203,0.102933638,203,0.041536693
202,0.18805109,202,0.088709302,202,-0.025748217,202,0.031153822
201,0.332912237,201,0.220655441,201,-0.073890693,201,0.153292596
200,0.285949618,200,0.207956523,200,0.289265484,200,-0.267419547
